Interior vertex normals: 
-0.905848 0.0929593 -0.413276
-0.973778 -0.0264304 -0.22596
-0.963442 0.0241202 -0.26683
-0.983656 0.0690147 -0.166304
-0.944451 -0.168122 -0.282395
-0.944451 -0.168122 -0.282395
-0.764185 -0.516425 -0.386427
-0.856086 -0.313942 -0.410557
-0.856086 -0.313942 -0.410557
-0.764185 -0.516425 -0.386427
-0.613656 -0.593446 -0.520814
-0.402317 0.866221 -0.296314
-0.534894 0.814715 -0.223892
-0.331166 0.908345 -0.255418
-0.447586 -0.646659 -0.617655
-0.515372 -0.679762 -0.521838
-0.478655 -0.623291 -0.618383
-0.478655 -0.623291 -0.618383
-0.515372 -0.679762 -0.521838
-0.973778 -0.0264304 -0.22596
-0.515372 -0.679762 -0.521838
-0.886432 -0.375136 -0.271131
-0.973778 -0.0264304 -0.22596
-0.983656 0.0690147 -0.166304
-0.970629 -0.141507 -0.194561
-0.944451 -0.168122 -0.282395
-0.613656 -0.593446 -0.520814
-0.515372 -0.679762 -0.521838
-0.447586 -0.646659 -0.617655
-0.972064 0.225878 0.0638027
-0.998312 0.0573264 0.00931417
-0.996843 0.0636178 -0.0474968
-0.983656 0.0690147 -0.166304
-0.965762 0.0430858 -0.255827
-0.973157 -0.00345776 -0.230115
-0.564762 -0.706125 -0.42712
-0.886432 -0.375136 -0.271131
-0.515372 -0.679762 -0.521838
-0.613656 -0.593446 -0.520814
-0.564762 -0.706125 -0.42712
-0.515372 -0.679762 -0.521838
-0.874552 -0.247274 0.417151
-0.952907 -0.167182 0.253018
-0.90407 -0.393732 0.166228
-0.96916 0.195867 -0.149548
-0.983656 0.0690147 -0.166304
-0.973157 -0.00345776 -0.230115
-0.970629 -0.141507 -0.194561
-0.855354 -0.433918 -0.282992
-0.944451 -0.168122 -0.282395
-0.944451 -0.168122 -0.282395
-0.855354 -0.433918 -0.282992
-0.764185 -0.516425 -0.386427
-0.884694 -0.296033 -0.360112
-0.311953 -0.439645 -0.842258
-0.524904 -0.419629 -0.740532
-0.764185 -0.516425 -0.386427
-0.564762 -0.706125 -0.42712
-0.613656 -0.593446 -0.520814
-0.0334361 0.783634 -0.620322
0.173979 0.715167 -0.676955
-0.0492631 0.732188 -0.679318
-0.907909 0.404754 0.108979
-0.796695 0.517633 0.311982
-0.663377 0.74507 -0.0692956
-0.402224 -0.874156 -0.272152
-0.913999 -0.376354 -0.151537
-0.973157 -0.00345776 -0.230115
-0.997166 -0.0746925 0.00898918
-0.877783 0.434231 0.202335
-0.886432 -0.375136 -0.271131
-0.564762 -0.706125 -0.42712
-0.997166 -0.0746925 0.00898918
-0.886432 -0.375136 -0.271131
-0.969522 0.244521 0.0153848
-0.66306 0.683312 0.305674
-0.906946 0.151721 0.392976
0.303765 0.56676 -0.76584
0.280061 0.484572 -0.828708
0.173979 0.715167 -0.676955
-0.505225 0.758443 -0.411718
-0.39178 0.614613 -0.68466
-0.537907 0.666787 -0.515802
-0.984376 -0.154118 -0.0851505
-0.999352 -0.0248306 -0.026041
-0.916221 -0.109546 -0.385407
-0.263897 -0.944916 -0.193627
-0.913999 -0.376354 -0.151537
-0.402224 -0.874156 -0.272152
-0.979568 0.160856 -0.120713
-0.983656 0.0690147 -0.166304
-0.96916 0.195867 -0.149548
-0.979568 0.160856 -0.120713
-0.970629 -0.141507 -0.194561
-0.983656 0.0690147 -0.166304
-0.00919815 0.5854 -0.810693
0.0104476 0.56644 -0.824037
-0.0584417 0.75083 -0.657905
-0.153789 -0.985209 0.07558
-0.344229 -0.904716 0.250989
-0.24432 -0.937355 0.248343
-0.913999 -0.376354 -0.151537
-0.96916 0.195867 -0.149548
-0.973157 -0.00345776 -0.230115
-0.65626 -0.753389 -0.0415688
-0.0266842 -0.999642 -0.0020651
-0.402906 -0.88547 -0.231538
-0.0340241 0.63761 -0.769607
-0.0178217 0.57884 -0.815246
-0.114523 0.72142 -0.682962
-0.101219 0.373779 -0.921978
0.0238455 0.239928 -0.970498
-0.0238484 0.268869 -0.962881
-0.709616 -0.341245 -0.61644
-0.745429 -0.307628 -0.591355
-0.6179 -0.289017 -0.731211
-0.745429 -0.307628 -0.591355
-0.83418 -0.144457 -0.532237
-0.689302 -0.0578682 -0.722159
-0.83418 -0.144457 -0.532237
-0.858061 0.109372 -0.501766
-0.689302 -0.0578682 -0.722159
-0.858061 0.109372 -0.501766
-0.785964 0.299483 -0.540897
-0.689302 -0.0578682 -0.722159
-0.987201 -0.00724758 -0.159315
-0.979568 0.160856 -0.120713
-0.96916 0.195867 -0.149548
-0.564762 -0.706125 -0.42712
-0.899212 -0.399021 -0.179444
-0.997166 -0.0746925 0.00898918
0.673276 0.372807 -0.638525
0.649598 0.382186 -0.657233
0.552065 0.330219 -0.765624
-0.709616 -0.341245 -0.61644
-0.78398 -0.363179 -0.503464
-0.745429 -0.307628 -0.591355
-0.745429 -0.307628 -0.591355
-0.871649 -0.292463 -0.393311
-0.83418 -0.144457 -0.532237
-0.393196 0.779998 -0.486826
-0.553435 0.512894 -0.656238
-0.687011 0.580915 -0.436524
-0.858011 0.303476 -0.41439
-0.785964 0.299483 -0.540897
-0.858061 0.109372 -0.501766
-0.664836 -0.660386 -0.349119
-0.564762 -0.706125 -0.42712
-0.764185 -0.516425 -0.386427
-0.855354 -0.433918 -0.282992
-0.664836 -0.660386 -0.349119
-0.764185 -0.516425 -0.386427
-0.899212 -0.399021 -0.179444
-0.795994 0.537246 0.278854
-0.997166 -0.0746925 0.00898918
0.280061 0.484572 -0.828708
0.133448 0.519903 -0.843737
0.120949 0.6059 -0.786293
-0.0423843 0.372252 -0.927164
0.12977 0.536317 -0.833981
0.0291204 0.384788 -0.922545
0.961108 0.272009 0.0477733
0.811208 0.286954 -0.509509
0.850926 0.340335 0.400121
-0.85269 -0.313972 -0.417543
-0.871649 -0.292463 -0.393311
-0.745429 -0.307628 -0.591355
-0.78398 -0.363179 -0.503464
-0.85269 -0.313972 -0.417543
-0.745429 -0.307628 -0.591355
-0.871649 -0.292463 -0.393311
-0.92287 -0.140878 -0.35842
-0.83418 -0.144457 -0.532237
-0.92287 -0.140878 -0.35842
-0.869653 0.207326 -0.448017
-0.858061 0.109372 -0.501766
-0.83418 -0.144457 -0.532237
-0.92287 -0.140878 -0.35842
-0.858061 0.109372 -0.501766
-0.792275 0.460291 -0.400541
-0.687011 0.580915 -0.436524
-0.785964 0.299483 -0.540897
-0.858011 0.303476 -0.41439
-0.792275 0.460291 -0.400541
-0.785964 0.299483 -0.540897
-0.899212 -0.399021 -0.179444
-0.981235 0.146978 0.124799
-0.795994 0.537246 0.278854
-0.0423843 0.372252 -0.927164
0.12069 0.599203 -0.791448
0.12977 0.536317 -0.833981
-0.0334361 0.783634 -0.620322
-0.120967 0.724736 -0.678325
0.00104981 0.714504 -0.699631
-0.639879 -0.307129 -0.704433
-0.852306 -0.264023 -0.451516
-0.709616 -0.341245 -0.61644
-0.92287 -0.140878 -0.35842
-0.919768 -0.00561385 -0.392422
-0.869653 0.207326 -0.448017
-0.869653 0.207326 -0.448017
-0.858011 0.303476 -0.41439
-0.858061 0.109372 -0.501766
-0.0760657 0.858025 0.507944
0.658055 0.253195 0.709124
-0.337637 0.932322 0.129528
-0.664836 -0.660386 -0.349119
-0.899212 -0.399021 -0.179444
-0.564762 -0.706125 -0.42712
-0.663377 0.74507 -0.0692956
-0.418444 0.907203 -0.0434385
-0.469721 0.861877 -0.191128
-0.907215 -0.418341 -0.0441825
-0.927782 -0.333756 0.166818
-0.751884 -0.641394 0.152588
0.12977 0.536317 -0.833981
0.12069 0.599203 -0.791448
0.192112 0.816739 -0.544086
0.173979 0.715167 -0.676955
0.280061 0.484572 -0.828708
0.120949 0.6059 -0.786293
-0.852306 -0.264023 -0.451516
-0.85269 -0.313972 -0.417543
-0.709616 -0.341245 -0.61644
-0.709616 -0.341245 -0.61644
-0.85269 -0.313972 -0.417543
-0.78398 -0.363179 -0.503464
-0.792275 0.460291 -0.400541
-0.858011 0.303476 -0.41439
-0.869653 0.207326 -0.448017
-0.952907 -0.167182 0.253018
-0.957981 0.11329 0.263511
-0.997821 -0.0366284 0.0548774
-0.906818 -0.34134 -0.247321
-0.664836 -0.660386 -0.349119
-0.855354 -0.433918 -0.282992
-0.970629 -0.141507 -0.194561
-0.906818 -0.34134 -0.247321
-0.855354 -0.433918 -0.282992
-0.0334361 0.783634 -0.620322
-0.0492631 0.732188 -0.679318
-0.120967 0.724736 -0.678325
-0.716269 -0.246625 -0.65279
-0.900727 -0.234709 -0.365517
-0.852306 -0.264023 -0.451516
-0.639879 -0.307129 -0.704433
-0.716269 -0.246625 -0.65279
-0.852306 -0.264023 -0.451516
-0.85269 -0.313972 -0.417543
-0.909717 -0.27908 -0.307455
-0.871649 -0.292463 -0.393311
-0.792275 0.460291 -0.400541
-0.516773 0.747043 -0.418178
-0.687011 0.580915 -0.436524
-0.664836 -0.660386 -0.349119
-0.945689 -0.303495 -0.116464
-0.899212 -0.399021 -0.179444
-0.899212 -0.399021 -0.179444
-0.945689 -0.303495 -0.116464
-0.981235 0.146978 0.124799
-0.961582 0.0993637 -0.255905
-0.954414 0.222333 -0.199152
-0.972565 -0.153559 -0.174747
-0.861707 0.494377 -0.114246
-0.582249 0.734654 -0.348238
-0.758827 0.511946 -0.402609
-0.996843 0.0636178 -0.0474968
-0.992976 -0.100737 0.0620601
-0.975819 -0.160008 0.148912
0.0815482 0.661034 0.745911
0.161371 0.775606 0.610241
0.028888 0.873226 0.486458
0.160863 -0.304696 0.938767
0.151832 -0.860689 0.485964
-0.204842 0.0400238 0.977976
0.12977 0.536317 -0.833981
0.121404 0.842409 -0.524984
0.127726 0.310951 -0.941804
-0.867695 -0.137429 -0.477723
-0.900727 -0.234709 -0.365517
-0.716269 -0.246625 -0.65279
-0.852306 -0.264023 -0.451516
-0.905952 -0.280437 -0.317185
-0.85269 -0.313972 -0.417543
-0.871649 -0.292463 -0.393311
-0.909717 -0.27908 -0.307455
-0.92287 -0.140878 -0.35842
-0.979568 0.160856 -0.120713
-0.906818 -0.34134 -0.247321
-0.970629 -0.141507 -0.194561
-0.874552 -0.247274 0.417151
-0.90407 -0.393732 0.166228
-0.879802 -0.336691 0.335542
-0.0327772 0.301837 0.952796
-0.124117 0.46904 0.874412
-0.205962 0.595071 0.776833
-0.812975 0.337533 -0.474492
-0.493409 -0.67336 -0.550577
-0.916221 -0.146632 -0.372879
-0.812975 0.337533 -0.474492
-0.564995 0.408301 -0.716987
-0.603367 0.230216 -0.763511
-0.812975 0.337533 -0.474492
-0.685393 0.489127 -0.539436
-0.564995 0.408301 -0.716987
-0.685393 0.489127 -0.539436
-0.514318 0.521352 -0.680932
-0.564995 0.408301 -0.716987
-0.773792 0.263995 0.575806
-0.75454 0.177098 0.631906
-0.87376 0.0872821 0.478462
-0.867695 -0.137429 -0.477723
-0.92439 -0.163311 -0.344722
-0.900727 -0.234709 -0.365517
-0.852306 -0.264023 -0.451516
-0.900727 -0.234709 -0.365517
-0.905952 -0.280437 -0.317185
-0.919768 -0.00561385 -0.392422
-0.793519 0.00357702 -0.608535
-0.869653 0.207326 -0.448017
-0.526237 0.284267 -0.801416
-0.792275 0.460291 -0.400541
-0.869653 0.207326 -0.448017
-0.793519 0.00357702 -0.608535
-0.526237 0.284267 -0.801416
-0.869653 0.207326 -0.448017
-0.87352 0.333313 0.354775
-0.773792 0.263995 0.575806
-0.87376 0.0872821 0.478462
-0.75454 0.177098 0.631906
-0.769992 -0.488062 0.410985
-0.87376 0.0872821 0.478462
-0.981235 0.146978 0.124799
-0.919312 0.321402 0.227083
-0.795994 0.537246 0.278854
-0.769992 -0.488062 0.410985
-0.680858 -0.677417 0.278458
-0.87376 0.0872821 0.478462
-0.905952 -0.280437 -0.317185
-0.909717 -0.27908 -0.307455
-0.85269 -0.313972 -0.417543
-0.909717 -0.27908 -0.307455
-0.929916 -0.235355 -0.282602
-0.92287 -0.140878 -0.35842
-0.92287 -0.140878 -0.35842
-0.803437 -0.200931 -0.560461
-0.919768 -0.00561385 -0.392422
-0.803437 -0.200931 -0.560461
-0.793519 0.00357702 -0.608535
-0.919768 -0.00561385 -0.392422
-0.620408 0.173056 -0.764948
-0.693521 0.354394 -0.627243
-0.668254 0.499345 -0.551445
-0.664836 -0.660386 -0.349119
-0.714962 -0.604893 -0.35062
-0.945689 -0.303495 -0.116464
-0.945689 -0.303495 -0.116464
-0.919312 0.321402 0.227083
-0.981235 0.146978 0.124799
0.0441325 0.127732 -0.990826
-0.312375 0.230696 -0.921521
-0.16451 0.305467 -0.937884
-0.716269 -0.246625 -0.65279
-0.785046 0.312156 -0.535033
-0.867695 -0.137429 -0.477723
-0.92287 -0.140878 -0.35842
-0.929916 -0.235355 -0.282602
-0.803437 -0.200931 -0.560461
0.96101 0.228371 0.155908
0.916489 0.324904 -0.233423
0.99712 -0.0632838 -0.0418059
0.0585992 -0.930564 -0.36141
0.102027 -0.480325 -0.871136
0.0270101 -0.693642 -0.719813
-0.226873 -0.931519 0.284255
-0.0384317 -0.998699 -0.0335035
0.00753681 -0.998429 0.0555247
-0.705164 -0.697789 -0.125838
-0.943394 -0.318685 -0.0919073
-0.897696 -0.410629 -0.159767
-0.897696 -0.410629 -0.159767
-0.943394 -0.318685 -0.0919073
-0.987201 -0.00724758 -0.159315
0.138642 0.860035 -0.491038
0.322931 0.793644 -0.515601
0.163316 0.801319 -0.575514
0.185577 0.408695 -0.893605
-0.0456569 0.36536 -0.929746
0.0370602 0.642826 -0.765115
-0.844944 0.371845 -0.384449
-0.685393 0.489127 -0.539436
-0.812975 0.337533 -0.474492
-0.844944 0.371845 -0.384449
-0.694106 0.592304 -0.409137
-0.685393 0.489127 -0.539436
-0.534894 0.814715 -0.223892
-0.785046 0.312156 -0.535033
-0.425957 0.850728 -0.307932
-0.867695 -0.137429 -0.477723
-0.785046 0.312156 -0.535033
-0.92439 -0.163311 -0.344722
-0.92439 -0.163311 -0.344722
-0.905952 -0.280437 -0.317185
-0.900727 -0.234709 -0.365517
-0.909717 -0.27908 -0.307455
-0.897799 -0.263685 -0.352742
-0.929916 -0.235355 -0.282602
-0.321346 0.661624 -0.677489
-0.290832 0.760888 -0.580057
-0.132734 0.615861 -0.776593
-0.978743 -0.07579 0.190572
-0.979775 -0.131405 0.150909
-0.927782 -0.333756 0.166818
-0.978743 -0.07579 0.190572
-0.962764 0.0431804 0.266871
-0.979775 -0.131405 0.150909
-0.351705 -0.909864 -0.220117
-0.768204 -0.621158 -0.155
-0.705164 -0.697789 -0.125838
-0.705164 -0.697789 -0.125838
-0.768204 -0.621158 -0.155
-0.943394 -0.318685 -0.0919073
-0.943394 -0.318685 -0.0919073
-0.949607 0.305418 -0.0704688
-0.987201 -0.00724758 -0.159315
-0.949607 0.305418 -0.0704688
-0.979568 0.160856 -0.120713
-0.987201 -0.00724758 -0.159315
-0.979568 0.160856 -0.120713
-0.891099 -0.376582 -0.253237
-0.906818 -0.34134 -0.247321
-0.916221 -0.146632 -0.372879
-0.844944 0.371845 -0.384449
-0.812975 0.337533 -0.474492
-0.905952 -0.280437 -0.317185
-0.897799 -0.263685 -0.352742
-0.909717 -0.27908 -0.307455
-0.948212 0.309298 -0.0723073
-0.979568 0.160856 -0.120713
-0.949607 0.305418 -0.0704688
-0.948212 0.309298 -0.0723073
-0.891099 -0.376582 -0.253237
-0.979568 0.160856 -0.120713
-0.906818 -0.34134 -0.247321
-0.714962 -0.604893 -0.35062
-0.664836 -0.660386 -0.349119
-0.636351 0.18836 -0.74805
-0.604057 -0.0802912 -0.792886
-0.661314 0.189112 -0.725879
-0.467619 0.775488 0.424205
-0.38208 0.791992 0.476197
-0.384143 0.841083 0.380807
-0.916221 -0.146632 -0.372879
-0.90834 0.313487 -0.276849
-0.844944 0.371845 -0.384449
0.0585992 -0.930564 -0.36141
0.0656748 -0.968772 -0.239098
0.189515 -0.438761 -0.878392
-0.331166 0.908345 -0.255418
-0.534894 0.814715 -0.223892
-0.425957 0.850728 -0.307932
-0.905952 -0.280437 -0.317185
-0.844746 -0.309522 -0.436578
-0.897799 -0.263685 -0.352742
-0.929916 -0.235355 -0.282602
-0.897799 -0.263685 -0.352742
-0.671463 -0.339391 -0.65875
-0.907215 -0.418341 -0.0441825
-0.978743 -0.07579 0.190572
-0.927782 -0.333756 0.166818
-0.891099 -0.376582 -0.253237
-0.714962 -0.604893 -0.35062
-0.906818 -0.34134 -0.247321
-0.714962 -0.604893 -0.35062
-0.790153 -0.553156 -0.263964
-0.945689 -0.303495 -0.116464
-0.659793 0.578463 -0.479639
-0.652125 0.487101 -0.580918
-0.661314 0.189112 -0.725879
-0.59367 0.270128 -0.758015
-0.659793 0.578463 -0.479639
-0.661314 0.189112 -0.725879
-0.834673 0.500052 -0.230801
-0.694106 0.592304 -0.409137
-0.844944 0.371845 -0.384449
-0.967178 0.0712606 -0.243902
-0.785046 0.312156 -0.535033
-0.534894 0.814715 -0.223892
-0.785046 0.312156 -0.535033
-0.952445 -0.138194 -0.271572
-0.92439 -0.163311 -0.344722
-0.322387 0.311126 -0.894017
-0.27879 -0.321759 -0.904847
-0.332668 0.214492 -0.918327
-0.32388 -0.6001 -0.731424
0.235579 -0.810592 -0.536138
-0.0338279 -0.79933 -0.599939
-0.502247 0.746673 -0.436151
-0.798098 0.602512 -0.00446737
-0.673607 0.63139 -0.384188
-0.954414 0.222333 -0.199152
-0.798098 0.602512 -0.00446737
-0.974781 0.043211 0.21894
-0.979908 -0.198781 0.0163326
-0.980786 0.118241 0.155167
-0.945689 -0.303495 -0.116464
-0.790153 -0.553156 -0.263964
-0.979908 -0.198781 0.0163326
-0.945689 -0.303495 -0.116464
-0.945689 -0.303495 -0.116464
-0.980786 0.118241 0.155167
-0.919312 0.321402 0.227083
-0.834673 0.500052 -0.230801
-0.844944 0.371845 -0.384449
-0.90834 0.313487 -0.276849
-0.834673 0.500052 -0.230801
-0.567355 0.772966 -0.283958
-0.694106 0.592304 -0.409137
-0.785046 0.312156 -0.535033
-0.967178 0.0712606 -0.243902
-0.952445 -0.138194 -0.271572
-0.844746 -0.309522 -0.436578
-0.586443 -0.311272 -0.747793
-0.897799 -0.263685 -0.352742
-0.891099 -0.376582 -0.253237
-0.790153 -0.553156 -0.263964
-0.714962 -0.604893 -0.35062
-0.962238 0.19446 0.190482
-0.97025 0.240089 0.0311671
-0.92951 0.355618 0.0977057
-0.952445 -0.138194 -0.271572
-0.884694 -0.296033 -0.360112
-0.92439 -0.163311 -0.344722
-0.92439 -0.163311 -0.344722
-0.884694 -0.296033 -0.360112
-0.905952 -0.280437 -0.317185
-0.905952 -0.280437 -0.317185
-0.884694 -0.296033 -0.360112
-0.844746 -0.309522 -0.436578
0.489637 0.372137 -0.788523
0.602027 0.209793 -0.770422
0.579745 0.274903 -0.767023
-0.138574 0.207517 -0.968367
-0.187998 0.238083 -0.952876
-0.153609 0.316173 -0.936183
-0.92951 0.355618 0.0977057
-0.996843 0.0636178 -0.0474968
-0.964514 0.24584 0.0963057
-0.964514 0.24584 0.0963057
-0.996843 0.0636178 -0.0474968
-0.975819 -0.160008 0.148912
-0.927112 0.329998 0.177663
-0.962238 0.19446 0.190482
-0.88953 0.42066 0.178272
-0.768204 -0.621158 -0.155
-0.754957 -0.635192 -0.163005
-0.943394 -0.318685 -0.0919073
-0.905162 -0.109896 0.410614
-0.992348 -0.113043 0.049675
-0.974781 0.043211 0.21894
-0.469721 0.861877 -0.191128
-0.798098 0.602512 -0.00446737
-0.502247 0.746673 -0.436151
-0.80978 0.491541 -0.32038
-0.834673 0.500052 -0.230801
-0.90834 0.313487 -0.276849
-0.967178 0.0712606 -0.243902
-0.947935 -0.155013 -0.278191
-0.952445 -0.138194 -0.271572
0.524165 0.622887 -0.580743
0.447428 0.517989 -0.729037
0.435605 0.50503 -0.745113
0.0140361 -0.993857 0.109781
0.0784186 -0.943949 0.320641
0.0117998 -0.998994 0.0432527
-0.907909 0.404754 0.108979
-0.663377 0.74507 -0.0692956
-0.861707 0.494377 -0.114246
-0.652098 -0.579882 -0.488369
-0.61741 -0.503091 -0.604734
-0.508191 -0.710618 -0.486584
-0.769992 -0.488062 0.410985
-0.590163 -0.785382 0.186767
-0.680858 -0.677417 0.278458
-0.976962 -0.14285 -0.158553
-0.949607 0.305418 -0.0704688
-0.943394 -0.318685 -0.0919073
-0.949607 0.305418 -0.0704688
-0.976962 -0.14285 -0.158553
-0.948212 0.309298 -0.0723073
-0.967802 0.248114 -0.0424072
-0.780455 0.613061 -0.122661
-0.854633 0.448338 -0.26191
-0.99641 -0.00956333 -0.0841173
-0.97025 0.240089 0.0311671
-0.962238 0.19446 0.190482
-0.751884 -0.641394 0.152588
-0.927782 -0.333756 0.166818
-0.885769 -0.422713 0.191643
-0.759217 0.417929 -0.498923
-0.901674 0.311543 -0.299875
-0.90834 0.313487 -0.276849
-0.901674 0.311543 -0.299875
-0.80978 0.491541 -0.32038
-0.90834 0.313487 -0.276849
-0.80978 0.491541 -0.32038
-0.567355 0.772966 -0.283958
-0.834673 0.500052 -0.230801
-0.672398 0.730105 -0.121767
-0.874826 0.447956 0.184429
-0.591544 0.794486 0.137358
-0.83328 0.361654 -0.418152
-0.967178 0.0712606 -0.243902
-0.534894 0.814715 -0.223892
-0.83328 0.361654 -0.418152
-0.947935 -0.155013 -0.278191
-0.967178 0.0712606 -0.243902
0.165312 0.228803 -0.959334
0.0291204 0.384788 -0.922545
0.12977 0.536317 -0.833981
0.0349165 0.69371 -0.719408
0.0603347 0.458416 -0.886687
-0.0526335 0.701593 -0.710631
-0.673607 0.63139 -0.384188
-0.838306 0.353189 -0.415331
-0.800987 0.530909 -0.276685
-0.800987 0.530909 -0.276685
-0.961582 0.0993637 -0.255905
-0.924009 0.305057 0.230536
-0.800987 0.530909 -0.276685
-0.924009 0.305057 0.230536
-0.6855 0.660824 0.305617
-0.673607 0.63139 -0.384188
-0.800987 0.530909 -0.276685
-0.510424 0.817257 0.267504
-0.673607 0.63139 -0.384188
-0.510424 0.817257 0.267504
-0.59065 0.629397 -0.504968
-0.976962 -0.14285 -0.158553
-0.790153 -0.553156 -0.263964
-0.891099 -0.376582 -0.253237
-0.948212 0.309298 -0.0723073
-0.976962 -0.14285 -0.158553
-0.891099 -0.376582 -0.253237
-0.75454 0.177098 0.631906
-0.789545 -0.359038 0.497705
-0.769992 -0.488062 0.410985
-0.23784 0.763146 0.600866
0.119417 0.868563 0.480976
-0.0564261 0.683026 0.728211
-0.987543 0.0918606 0.127754
-0.874826 0.447956 0.184429
-0.982204 0.17232 -0.0747062
-0.59367 0.270128 -0.758015
-0.625597 0.418773 -0.658223
-0.659793 0.578463 -0.479639
-0.947935 -0.155013 -0.278191
-0.884694 -0.296033 -0.360112
-0.952445 -0.138194 -0.271572
0.447428 0.517989 -0.729037
0.462705 0.484375 -0.742486
0.37184 0.51279 -0.77381
0.306143 0.940285 -0.148794
0.176799 0.892179 -0.415643
0.05416 0.968445 -0.243271
0.435605 0.50503 -0.745113
0.447428 0.517989 -0.729037
0.372309 0.423243 -0.825985
-0.992348 -0.113043 0.049675
-0.634916 -0.756811 0.155305
-0.972565 -0.153559 -0.174747
-0.672398 0.730105 -0.121767
-0.714543 0.507649 -0.481373
-0.865792 0.241881 -0.438061
-0.332668 0.214492 -0.918327
-0.343803 0.397944 -0.850553
-0.290848 0.324682 -0.899994
-0.976962 -0.14285 -0.158553
-0.937174 -0.343493 -0.060973
-0.790153 -0.553156 -0.263964
-0.790153 -0.553156 -0.263964
-0.937174 -0.343493 -0.060973
-0.979908 -0.198781 0.0163326
-0.978743 -0.07579 0.190572
-0.962238 0.19446 0.190482
-0.962764 0.0431804 0.266871
-0.999352 -0.0248306 -0.026041
-0.974247 -0.182812 0.131997
-0.987543 0.0918606 0.127754
-0.402317 0.866221 -0.296314
-0.83328 0.361654 -0.418152
-0.534894 0.814715 -0.223892
-0.603654 0.33153 -0.725044
-0.837698 -0.204834 -0.506266
-0.83328 0.361654 -0.418152
-0.947935 -0.155013 -0.278191
-0.837698 -0.204834 -0.506266
-0.884694 -0.296033 -0.360112
0.37184 0.51279 -0.77381
0.374285 0.473586 -0.797262
0.372309 0.423243 -0.825985
-0.621629 -0.377285 -0.686464
-0.715021 -0.26684 -0.646175
-0.564493 -0.140074 -0.813466
-0.120654 -0.982179 0.144106
-0.07606 -0.886048 0.457312
-0.0204839 -0.997425 0.0687236
-0.244776 0.898622 -0.364093
-0.112548 0.908884 -0.401576
-0.161048 0.87873 -0.449329
-0.982204 0.17232 -0.0747062
-0.865792 0.241881 -0.438061
-0.961152 0.0204891 -0.275256
-0.889245 -0.0233032 -0.456837
-0.912962 0.298816 -0.277865
-0.949198 0.26839 -0.164284
-0.22016 -0.955138 -0.198092
-0.754957 -0.635192 -0.163005
-0.678672 -0.717282 -0.15783
-0.88953 0.42066 0.178272
-0.92951 0.355618 0.0977057
-0.958256 0.26231 0.113753
0.0784186 -0.943949 0.320641
-0.07606 -0.886048 0.457312
0.30248 -0.0162163 0.953018
-0.636706 0.68472 -0.354633
-0.568837 0.820193 -0.0608919
-0.659793 0.578463 -0.479639
-0.490785 0.302232 -0.817181
-0.80978 0.491541 -0.32038
-0.901674 0.311543 -0.299875
-0.80978 0.491541 -0.32038
-0.533755 0.572552 -0.622326
-0.567355 0.772966 -0.283958
-0.896194 -0.0436009 -0.441515
-0.89379 0.014563 -0.44825
-0.881674 0.0918085 -0.462842
-0.958256 0.26231 0.113753
-0.92951 0.355618 0.0977057
-0.964514 0.24584 0.0963057
0.285914 0.845881 -0.450264
0.322931 0.793644 -0.515601
0.138642 0.860035 -0.491038
-0.552974 -0.755947 -0.350377
-0.557783 -0.754861 -0.345056
-0.707166 -0.630764 -0.319457
-0.923486 0.377436 -0.0686767
-0.93229 0.296678 -0.206923
-0.971164 0.154008 -0.181997
-0.754957 -0.635192 -0.163005
-0.92093 -0.317709 -0.22572
-0.943394 -0.318685 -0.0919073
-0.980786 0.118241 0.155167
-0.979908 -0.198781 0.0163326
-0.937174 -0.343493 -0.060973
0.863617 0.220783 0.453233
0.93339 -0.00531614 0.358823
0.861255 -0.0192036 0.507809
-0.992976 -0.100737 0.0620601
-0.973098 -0.164895 0.160906
-0.975819 -0.160008 0.148912
-0.980647 -0.0718411 0.182129
-0.974247 -0.182812 0.131997
-0.984376 -0.154118 -0.0851505
0.364318 0.511483 0.77824
0.281572 0.599152 0.749489
0.0793243 0.638188 0.765783
-0.38208 0.791992 0.476197
-0.467619 0.775488 0.424205
-0.514148 0.61591 0.596914
-0.220549 0.709414 0.669395
-0.459432 0.802403 0.380883
-0.190988 0.687863 0.700263
-0.166259 0.583783 -0.794705
-0.34821 0.170629 -0.921757
-0.636351 0.18836 -0.74805
-0.746223 -0.0894025 -0.659666
-0.742241 -0.0449157 -0.668626
-0.588277 0.0526631 -0.806943
-0.588277 0.0526631 -0.806943
-0.742241 -0.0449157 -0.668626
-0.675244 0.178481 -0.715674
0.0979134 -0.72714 -0.679471
0.474673 -0.647009 -0.596711
0.861971 -0.481793 -0.157737
-0.101917 0.540967 -0.834846
0.0104476 0.56644 -0.824037
-0.00919815 0.5854 -0.810693
-0.612961 -0.728192 -0.306621
-0.754957 -0.635192 -0.163005
-0.22016 -0.955138 -0.198092
-0.937174 -0.343493 -0.060973
-0.992699 -0.118109 -0.0244897
-0.980786 0.118241 0.155167
-0.685292 0.450621 -0.572115
-0.714543 0.507649 -0.481373
-0.505165 0.793108 -0.340277
-0.334043 0.73062 0.595491
0.0996068 0.394177 0.913621
-0.427949 0.781568 0.453885
-0.996843 0.0636178 -0.0474968
-0.998312 0.0573264 0.00931417
-0.992976 -0.100737 0.0620601
0.274605 0.919277 -0.281996
